13:10:03	1	LOGIN	Player login	IP: 82.46.65.201, UID: 0169a886c3500458522e41c9, Membership: RECURRING_MEMBER, Trial: EX_TRIALLIST, Quest Points: 382, Account Age: 535 Days 18:37.09, Language: English, Client Type: NXT_WINDOWS, Wealth: 6290620123, JMod Level: 0, PMod Level: 0, Display Name: Redhen, TOTP Enabled: true, Authenticate TOTP Response Code: null, Authenticate Pass code response: OK
13:14:22	258808	MOUSE_MOVEMENT	Mouse moved	Contains 1 movements: 258808: 515,567
13:16:56	412891	NATIVE_MOUSE_MOVEMENT	Mouse moved (native)	Contains 2 movements: 412891: 523,598 412900: 522,598
13:14:22	258816	MOUSE_MOVEMENT	Mouse moved	Contains 65 movements: 258816: 514,567 258824: 513,567 258832: 512,567 258840: 511,567 258848: 510,567 258856: 508,567 258864: 507,567 258872: 506,567 258880: 505,567 258888: 505,568 258896: 505,569 258904: 505,570 258912: 505,571 259080: 504,571 259088: 503,569 259096: 502,567 259104: 500,565 259112: 498,562 259120: 496,559 259128: 494,557 259136: 490,555 259144: 490,554 259152: 487,554 259160: 484,553 259168: 479,551 259176: 476,549 259184: 473,548 259192: 468,545 259200: 465,543 259208: 461,539 259216: 459,537 259224: 455,533 259232: 451,529 259240: 448,524 259248: 444,520 259256: 441,516 259264: 439,513 259272: 436,509 259280: 435,506 259288: 433,505 259296: 433,504 259304: 432,503 260392: 431,503 260400: 431,502 260408: 430,502 260416: 429,502 260444: 428,501 260552: 427,501 260560: 426,500 260568: 425,500 260576: 424,500 260584: 423,500 260592: 422,500 260600: 421,500 260608: 420,500 260616: 419,500 260624: 418,500 260632: 417,500 260640: 416,500 260668: 416,501 260796: 415,500 260804: 415,499 260812: 415,498 260820: 415,497 260828: 414,497
13:16:56	413285	NATIVE_MOUSE_MOVEMENT	Mouse moved (native)	Contains 55 movements: 413285: 458,558 413290: 457,557 413295: 456,556 413300: 456,555 413305: 455,554 413310: 454,553 413315: 453,552 413320: 452,551 413325: 452,550 413330: 451,549 413335: 450,548 413340: 449,547 413345: 449,546 413350: 448,545 413355: 448,544 413360: 447,544 413365: 447,543 413370: 446,542 413375: 445,541 413380: 445,540 413385: 444,540 413390: 444,539 413395: 443,538 413400: 443,537 413405: 442,537 413410: 442,536 413415: 441,536 413420: 441,535 413425: 440,535 413430: 440,534 414515: 439,534 414540: 439,533 414545: 438,533 414550: 437,533 414575: 436,533 414580: 436,532 414685: 435,532 414690: 434,532 414695: 434,531 414700: 433,531 414705: 432,531 414710: 431,531 414715: 430,531 414720: 429,531 414725: 428,531 414730: 427,531 414735: 426,531 414740: 425,531 414745: 424,531 414770: 424,532 414895: 423,531 414900: 423,530 414905: 423,529 414910: 423,528 414915: 422,528
13:14:24	260836	MOUSE_MOVEMENT	Mouse moved	Contains 57 movements: 260836: 414,496 260863: 414,495 260890: 414,494 261177: 415,494 261184: 417,494 261191: 419,494 261198: 421,494 261205: 422,494 261212: 423,494 261219: 425,494 261226: 426,495 261233: 427,495 261240: 430,496 261247: 431,496 261254: 434,497 261261: 438,497 261268: 441,497 261275: 442,497 261282: 444,498 261289: 450,499 261296: 454,499 261303: 459,499 261310: 465,500 261317: 470,500 261324: 475,500 261331: 481,500 261338: 487,500 261345: 492,500 261352: 496,500 261359: 501,500 261366: 506,500 261373: 512,499 261380: 517,498 261387: 525,497 261394: 529,497 261401: 536,495 261408: 544,495 261415: 551,494 261422: 552,493 261429: 558,493 261436: 567,493 261443: 573,492 261450: 580,492 261457: 588,491 261464: 592,491 261471: 598,491 261478: 603,491 261485: 607,490 261492: 612,490 261499: 617,490 261506: 621,490 261513: 624,490 261520: 628,490 261527: 631,490 261534: 633,489 261541: 634,489 261548: 635,489
13:17:02	418553	MOUSE_CLICK	Mouse button clicked	LEFT coordinate: 635,489
13:16:58	415062	NATIVE_MOUSE_MOVEMENT	Mouse moved (native)	Contains 67 movements: 415062: 572,524 415063: 573,524 415064: 574,524 415065: 575,524 415066: 576,524 415067: 577,524 415068: 578,523 415069: 580,523 415070: 581,523 415071: 582,523 415072: 584,523 415073: 585,523 415074: 587,523 415075: 588,523 415076: 590,523 415077: 591,523 415078: 593,523 415079: 593,522 415080: 594,522 415081: 595,522 415082: 596,522 415083: 597,522 415084: 599,522 415085: 600,522 415086: 601,522 415087: 603,522 415088: 604,522 415089: 605,522 415090: 606,522 415091: 607,522 415092: 608,522 415093: 609,522 415094: 610,522 415095: 611,522 415096: 612,522 415097: 613,522 415098: 614,522 415099: 615,521 415100: 616,521 415101: 617,521 415102: 618,521 415103: 619,521 415104: 620,521 415105: 621,521 415106: 622,521 415107: 623,521 415108: 624,521 415109: 625,521 415110: 626,521 415111: 627,521 415112: 628,521 415113: 629,521 415114: 630,521 415115: 631,521 415116: 632,521 415117: 633,521 415118: 634,521 415119: 635,521 415120: 636,521 415121: 637,521 415122: 638,521 415123: 639,521 415124: 639,520 415125: 640,520 415126: 641,520 415127: 642,520 415128: 643,520
13:17:06	422581	NATIVE_MOUSE_CLICK	Mouse button clicked (native)	LEFT coordinate: 643,520
13:17:01	418384	SERVER_TRIGGER	Player triggered some server behaviour	IF_BUTTON1 on report_choices_category_v2: text_container
13:14:25	262281	MOUSE_MOVEMENT	Mouse moved	Contains 99 movements: 262281: 618,501 262288: 617,501 262295: 616,501 262302: 615,502 262309: 614,502 262316: 613,502 262323: 612,503 262330: 611,504 262337: 610,504 262344: 609,504 262351: 608,505 262358: 607,505 262365: 606,505 262372: 606,506 262379: 605,506 262386: 604,506 262393: 604,507 262400: 603,507 262407: 602,507 262434: 601,507 262441: 601,508 262448: 600,508 262455: 600,509 262482: 599,509 262589: 598,509 262596: 598,510 262603: 597,510 262610: 596,511 262617: 594,512 262624: 593,513 262631: 590,514 262638: 588,517 262645: 585,519 262652: 582,521 262659: 582,522 262666: 578,525 262673: 575,528 262680: 570,532 262687: 565,537 262694: 561,541 262701: 556,546 262708: 550,553 262715: 544,557 262722: 540,562 262729: 535,566 262736: 530,570 262743: 525,574 262750: 522,577 262757: 518,580 262764: 514,583 262771: 511,586 262778: 508,588 262785: 508,589 262792: 505,592 262799: 504,594 262806: 502,597 262813: 501,599 262820: 500,602 262827: 500,604 262834: 499,606 262841: 499,607 262848: 499,609 262855: 499,610 262862: 499,611 262909: 499,612 262916: 499,613 262923: 499,614 262930: 499,615 262937: 499,616 262944: 500,617 262951: 500,618 262958: 500,619 262965: 501,619 262972: 501,620 262979: 502,620 262986: 502,621 263233: 502,622 263260: 502,623 263267: 502,624 263274: 502,625 263281: 502,626 263288: 502,627 263295: 502,628 263302: 503,630 263309: 503,631 263316: 503,632 263323: 503,634 263330: 504,635 263337: 504,636 263344: 504,637 263351: 504,638 263358: 504,639 263365: 504,640 263372: 504,641 263379: 505,642 263406: 505,643 263413: 506,643 263420: 506,644 263447: 506,645
13:16:59	416444	NATIVE_MOUSE_MOVEMENT	Mouse moved (native)	Contains 56 movements: 416444: 509,630 416449: 509,631 416454: 509,632 416459: 508,632 416464: 508,633 416469: 508,634 416474: 508,635 416479: 508,636 416484: 507,636 416489: 507,637 416494: 507,638 416499: 507,639 416504: 507,640 416509: 507,641 416514: 507,642 416559: 507,643 416564: 507,644 416569: 507,645 416574: 507,646 416579: 507,647 416584: 507,648 416589: 508,648 416594: 508,649 416599: 508,650 416604: 509,650 416609: 509,651 416614: 510,651 416619: 510,652 416864: 510,653 416889: 510,654 416894: 510,655 416899: 510,656 416904: 510,657 416909: 510,658 416914: 510,659 416919: 510,660 416924: 510,661 416929: 511,661 416934: 511,662 416939: 511,663 416944: 511,664 416949: 511,665 416954: 511,666 416959: 512,666 416964: 512,667 416969: 512,668 416974: 512,669 416979: 512,670 416984: 512,671 416989: 512,672 416994: 512,673 416999: 513,673 417024: 513,674 417029: 514,674 417034: 514,675 417059: 514,676
13:17:05	421700	MOUSE_CLICK	Mouse button clicked	LEFT coordinate: 506,645
13:17:09	425728	NATIVE_MOUSE_CLICK	Mouse button clicked (native)	LEFT coordinate: 514,676
13:17:04	421329	SERVER_TRIGGER	Player triggered some server behaviour	IF_BUTTON1 on toplevel_v2: five_min_warning_message_listener
13:17:04	421330	SERVER_TRIGGER	Player triggered some server behaviour	IF_BUTTON1 on report_choices_category_v2: com_30
13:14:29	265584	MOUSE_MOVEMENT	Mouse moved	Contains 2 movements: 265584: 506,644 265590: 506,643
13:17:02	419194	NATIVE_MOUSE_MOVEMENT	Mouse moved (native)	Contains 3 movements: 419194: 514,675 419198: 514,674 419202: 514,673
13:17:07	423686	WINDOW_FOCUS	Window focus changed	Unfocussed
13:14:29	265597	MOUSE_MOVEMENT	Mouse moved	Contains 73 movements: 265597: 506,641 265604: 506,637 265611: 506,635 265618: 506,629 265625: 506,623 265632: 506,616 265639: 506,605 265646: 506,600 265653: 506,591 265660: 506,583 265667: 505,575 265674: 504,568 265681: 504,567 265688: 503,562 265695: 502,560 265702: 500,553 265709: 496,546 265716: 490,538 265723: 485,532 265730: 479,524 265737: 474,518 265744: 468,511 265751: 462,503 265758: 458,499 265765: 453,492 265772: 449,487 265779: 446,482 265786: 442,478 265793: 439,474 265800: 437,471 265807: 435,469 265814: 434,467 265821: 434,465 265828: 433,464 265835: 432,463 265842: 432,462 265849: 432,461 265876: 432,460 265883: 431,460 265890: 431,459 266137: 433,460 266144: 434,460 266151: 437,461 266158: 441,461 266165: 447,462 266172: 456,463 266179: 470,463 266186: 487,464 266193: 511,466 266200: 540,467 266207: 566,470 266214: 608,473 266221: 656,476 266228: 701,478 266235: 753,481 266242: 779,481 266249: 813,483 266256: 848,483 266263: 880,483 266270: 909,483 266277: 941,483 267064: 786,461 267091: 646,458 267118: 568,460 267145: 541,460 267172: 540,460 267399: 540,459 267426: 540,458 267453: 540,457 267480: 540,448 267507: 538,433 267534: 533,420 267561: 526,410
13:17:04	421122	NATIVE_MOUSE_MOVEMENT	Mouse moved (native)	Contains 63 movements: 421122: 548,480 421123: 548,479 421124: 548,478 421125: 548,477 421126: 548,476 421127: 548,475 421128: 548,474 421129: 547,474 421130: 547,473 421131: 547,472 421132: 547,471 421133: 547,470 421134: 547,469 421135: 546,469 421136: 546,468 421137: 546,467 421138: 546,466 421139: 546,465 421142: 546,464 421143: 546,463 421144: 546,462 421145: 545,461 421146: 545,460 421147: 545,459 421148: 545,458 421149: 544,458 421150: 544,457 421151: 544,456 421152: 544,455 421153: 543,455 421154: 543,454 421155: 542,454 421156: 542,453 421157: 542,452 421162: 541,452 421163: 541,451 421164: 541,450 421165: 540,450 421166: 540,449 421167: 540,448 421168: 539,448 421169: 539,447 421170: 538,447 421171: 538,446 421172: 538,445 421173: 537,445 421174: 537,444 421175: 536,444 421176: 536,443 421177: 536,442 421182: 535,442 421183: 534,442 421184: 534,441 421185: 533,440 421186: 533,439 421187: 532,439 421188: 532,438 421189: 531,438 421190: 530,438 421191: 530,437 421192: 529,437 421193: 529,436 421194: 528,436
13:17:04	421226	NATIVE_MOUSE_MOVEMENT	Mouse moved (native)	Contains 5 movements: 421226: 527,436 421248: 527,435 421250: 526,435 421252: 526,434 421254: 525,434
13:17:11	428529	NATIVE_MOUSE_CLICK	Mouse button clicked (native)	LEFT coordinate: 525,434
13:14:31	267645	MOUSE_MOVEMENT	Mouse moved	Contains 2 movements: 267645: 519,404 267678: 517,403
13:17:07	424527	MOUSE_CLICK	Mouse button clicked	LEFT coordinate: 517,403
13:17:07	424305	WINDOW_FOCUS	Window focus changed	Focussed
13:17:07	424369	SERVER_TRIGGER	Player triggered some server behaviour	IF_BUTTON1 on toplevel_v2: five_min_warning_message_listener
13:17:04	421502	NATIVE_MOUSE_MOVEMENT	Mouse moved (native)	Contains 36 movements: 421502: 525,435 421506: 525,436 421510: 525,437 421514: 526,437 421518: 526,438 421522: 527,438 421526: 527,439 421530: 528,439 421534: 528,440 421538: 528,441 421542: 529,441 421546: 529,442 421550: 529,443 421554: 530,443 421558: 530,444 421562: 531,444 421566: 531,445 421570: 531,446 421574: 531,447 421578: 531,448 421582: 531,449 421586: 532,450 421590: 532,451 421594: 532,452 421598: 532,453 421602: 532,454 421606: 532,455 421610: 532,456 421614: 532,457 421818: 533,457 421822: 534,457 421826: 535,457 421830: 536,457 421834: 537,457 421838: 537,456 422062: 537,455
13:14:31	267886	MOUSE_MOVEMENT	Mouse moved	Contains 21 movements: 267886: 517,404 267913: 517,405 267920: 517,406 267927: 518,407 267934: 519,408 267941: 520,409 267948: 521,410 267955: 521,412 267962: 523,413 267969: 523,415 267976: 523,418 267983: 524,421 267990: 524,423 267997: 524,426 268204: 525,426 268211: 526,426 268218: 527,426 268225: 528,426 268232: 529,426 268239: 529,425 268466: 529,424
13:17:23	439957	SERVER_TRIGGER	Player triggered some server behaviour	IF_BUTTON1 on toplevel_v2: five_min_warning_message_listener
13:17:33	450183	SERVER_TRIGGER	Player triggered some server behaviour	IF_BUTTON1 on toplevel_v2: five_min_warning_message_listener
13:17:35	452525	NATIVE_MOUSE_MOVEMENT	Mouse moved (native)	Contains 1 movements: 452525: 538,454
13:15:02	298922	MOUSE_MOVEMENT	Mouse moved	Contains 3 movements: 298922: 531,422 298927: 532,422 298932: 532,420
13:17:36	452649	NATIVE_MOUSE_MOVEMENT	Mouse moved (native)	Contains 57 movements: 452649: 730,380 452653: 730,381 452657: 730,382 452661: 731,382 452665: 731,383 452669: 731,384 452673: 732,384 452677: 732,385 452681: 732,386 452685: 732,387 452689: 733,388 452693: 733,389 452697: 733,390 452701: 734,390 452705: 734,391 452709: 734,392 452713: 734,393 452717: 735,393 452721: 736,394 452725: 736,395 452729: 737,395 452733: 737,396 452737: 738,396 452741: 739,396 452785: 739,395 452789: 739,394 452813: 738,394 452817: 738,393 452821: 737,393 452825: 737,392 452829: 737,391 452833: 736,391 452837: 735,391 452841: 735,390 452865: 735,389 452869: 734,389 452873: 734,388 452877: 734,387 452881: 734,386 452885: 733,386 452889: 733,385 452893: 732,384 452897: 732,383 452901: 731,383 452905: 731,382 452909: 730,382 452913: 730,381 452917: 729,381 452921: 729,380 452925: 728,380 452929: 728,379 452933: 727,379 452937: 726,379 453001: 726,378 453005: 725,378 453009: 725,377 453033: 724,377
13:17:44	460851	NATIVE_MOUSE_CLICK	Mouse button clicked (native)	LEFT coordinate: 724,377
13:15:02	299021	MOUSE_MOVEMENT	Mouse moved	Contains 99 movements: 299021: 574,380 299028: 580,374 299035: 587,367 299042: 593,360 299049: 598,353 299056: 602,347 299063: 608,339 299070: 612,334 299077: 616,327 299084: 622,321 299091: 626,316 299098: 629,313 299105: 632,310 299112: 633,309 299119: 636,307 299126: 636,306 299133: 638,305 299140: 641,304 299147: 643,303 299154: 644,303 299161: 646,303 299168: 648,303 299175: 650,303 299182: 651,303 299189: 653,303 299196: 655,303 299203: 657,303 299210: 658,303 299217: 659,303 299224: 660,303 299231: 661,303 299238: 661,304 299245: 662,305 299252: 663,306 299259: 666,307 299266: 668,309 299273: 671,311 299280: 675,313 299287: 680,314 299294: 686,316 299301: 692,318 299308: 698,320 299315: 703,321 299322: 707,321 299329: 711,322 299336: 714,322 299343: 715,322 299350: 716,322 299417: 716,323 299424: 716,324 299431: 717,324 299438: 717,325 299445: 717,326 299452: 717,327 299459: 717,328 299466: 717,329 299473: 717,330 299480: 717,331 299487: 718,333 299494: 718,334 299501: 719,337 299508: 720,339 299515: 720,342 299522: 722,347 299529: 722,351 299536: 724,355 299543: 726,359 299550: 727,362 299557: 728,364 299564: 729,365 299571: 730,365 299578: 731,365 299625: 731,364 299632: 731,363 299639: 730,363 299646: 730,362 299653: 729,362 299660: 729,361 299667: 729,360 299674: 728,360 299681: 727,360 299688: 727,359 299695: 727,358 299702: 726,357 299709: 726,356 299716: 725,355 299723: 725,354 299730: 724,353 299737: 723,352 299744: 722,351 299751: 721,350 299758: 721,349 299765: 720,348 299772: 719,348 299779: 718,348 299846: 718,347 299853: 717,347 299860: 717,346 299887: 716,346
13:17:40	456824	MOUSE_CLICK	Mouse button clicked	LEFT coordinate: 716,346
13:17:40	456749	SERVER_TRIGGER	Player triggered some server behaviour	IF_BUTTON1 on bugreport_interface: bugreport_interface_close_button
13:15:04	300759	MOUSE_MOVEMENT	Mouse moved	Contains 43 movements: 300759: 716,345 300865: 716,344 300871: 715,344 300877: 715,343 300883: 714,343 300909: 713,342 300935: 712,342 300941: 712,341 300947: 711,341 300953: 710,340 300979: 709,339 301005: 708,338 301011: 707,337 301017: 706,337 301043: 705,336 301729: 704,335 301735: 702,335 301741: 701,334 301747: 698,333 301753: 694,331 301759: 690,330 301765: 685,327 301771: 679,323 301777: 672,318 301783: 671,318 301789: 664,311 301795: 657,304 301801: 649,293 301807: 647,292 301813: 640,281 301819: 631,267 301825: 620,252 301831: 609,236 301837: 595,219 301843: 580,203 301849: 563,188 301855: 541,171 301861: 538,168 301867: 517,155 301873: 495,142 301879: 466,127 301885: 432,109 301891: 407,97
13:17:38	454946	NATIVE_MOUSE_MOVEMENT	Mouse moved (native)	Contains 80 movements: 454946: 661,331 454947: 661,329 454948: 659,327 454949: 658,326 454950: 657,324 454951: 655,323 454952: 654,321 454953: 653,319 454954: 652,318 454955: 650,316 454956: 649,313 454957: 648,312 454958: 647,310 454959: 645,308 454960: 644,306 454961: 642,305 454962: 642,303 454963: 640,300 454964: 639,298 454965: 637,296 454966: 636,294 454967: 634,292 454968: 633,290 454969: 631,288 454970: 630,285 454971: 628,283 454972: 627,281 454973: 625,279 454974: 623,276 454975: 621,274 454976: 620,272 454977: 618,270 454978: 617,267 454979: 615,265 454980: 613,263 454981: 612,261 454982: 610,258 454983: 607,255 454984: 605,253 454985: 603,250 454986: 602,248 454987: 599,246 454988: 598,244 454989: 595,241 454990: 593,239 454991: 591,237 454992: 588,234 454993: 586,232 454994: 584,230 454995: 580,227 454996: 578,225 454997: 576,223 454998: 573,221 454999: 571,219 455000: 568,216 455001: 565,214 455002: 562,211 455003: 558,209 455004: 555,206 455005: 553,205 455006: 549,202 455007: 546,199 455008: 543,198 455009: 540,195 455010: 537,193 455011: 534,191 455012: 529,188 455013: 525,186 455014: 521,183 455015: 517,181 455016: 514,180 455017: 511,177 455018: 506,175 455019: 503,173 455020: 499,171 455021: 495,168 455022: 490,165 455023: 486,164 455024: 482,162 455025: 478,159
13:17:43	460318	WINDOW_FOCUS	Window focus changed	Unfocussed
13:17:40	456847	NATIVE_MOUSE_MOVEMENT	Mouse moved (native)	Contains 80 movements: 456847: 448,161 456848: 450,163 456849: 453,164 456867: 455,167 456868: 457,168 456869: 459,170 456870: 461,172 456871: 464,174 456872: 466,176 456873: 468,178 456874: 470,180 456875: 472,181 456876: 474,183 456877: 476,185 456878: 478,186 456879: 480,189 456880: 482,190 456881: 485,192 456882: 487,194 456883: 489,195 456884: 491,197 456885: 493,198 456886: 495,200 456887: 497,201 456888: 499,203 456889: 501,204 456890: 502,206 456891: 505,207 456892: 507,209 456893: 509,210 456894: 510,211 456895: 513,212 456896: 514,214 456897: 516,214 456898: 518,216 456899: 520,217 456900: 521,219 456901: 524,219 456902: 525,220 456903: 526,222 456904: 529,222 456905: 530,224 456906: 531,224 456907: 533,225 456908: 534,227 456909: 536,227 456910: 538,229 456911: 539,229 456912: 541,230 456913: 542,231 456914: 543,232 456915: 545,233 456916: 546,234 456917: 547,234 456918: 548,235 456919: 550,236 456920: 551,237 456921: 552,237 456922: 553,238 456923: 554,239 456924: 555,239 456925: 556,240 456926: 557,240 456927: 557,241 456928: 559,242 456929: 560,242 456930: 561,243 456931: 562,243 456932: 562,244 456933: 563,245 456934: 564,245 456935: 565,245 456936: 565,246 456937: 566,246 456938: 567,246 456939: 568,246 456940: 568,247 456941: 569,247 456942: 568,247 456947: 567,247
13:15:05	302054	MOUSE_MOVEMENT	Mouse moved	Contains 99 movements: 302054: 222,1 302060: 223,4 302066: 224,7 302072: 226,12 302078: 227,16 302084: 227,17 302090: 227,18 302096: 227,19 302182: 232,19 302188: 239,19 302194: 245,19 302200: 253,17 302206: 259,16 302212: 264,14 302218: 269,12 302224: 270,12 302230: 270,11 302236: 270,9 302242: 270,8 302248: 270,6 302254: 268,4 302260: 265,1 302406: 173,2 302412: 171,13 302418: 169,25 302424: 168,35 302430: 167,48 302436: 166,60 302442: 165,71 302448: 164,79 302454: 163,85 302460: 162,87 302466: 161,88 302472: 160,89 302478: 159,89 302484: 158,89 302610: 158,88 302616: 158,86 302622: 158,83 302628: 158,82 302634: 159,81 302640: 161,80 302646: 165,80 302652: 169,79 302658: 174,79 302664: 182,79 302670: 188,79 302676: 196,79 302682: 207,81 302688: 216,84 302694: 227,87 302700: 242,91 302706: 257,96 302712: 272,101 302718: 295,109 302724: 311,114 302730: 334,121 302736: 362,130 302742: 384,137 302748: 409,144 302754: 439,153 302760: 456,158 302766: 483,165 302772: 510,173 302778: 533,179 302784: 552,184 302790: 575,189 302796: 577,190 302802: 591,193 302808: 604,195 302814: 624,199 302820: 634,199 302826: 646,200 302832: 652,200 302838: 659,200 302844: 663,197 302850: 664,196 302856: 666,194 302862: 667,190 302868: 667,184 302874: 667,179 302880: 665,174 302886: 660,164 302892: 653,155 302898: 644,144 302904: 631,131 302910: 619,119 302916: 608,108 302922: 594,97 302928: 580,85 302934: 567,74 302940: 551,61 302946: 540,52 302952: 527,42 302958: 516,35 302964: 503,25 302970: 494,18 302976: 483,10 302982: 473,4
13:17:40	457438	NATIVE_MOUSE_MOVEMENT	Mouse moved (native)	Contains 81 movements: 457438: 590,350 457439: 588,351 457440: 586,352 457441: 584,352 457442: 581,353 457443: 579,355 457444: 577,355 457445: 575,356 457446: 573,357 457447: 571,358 457448: 569,359 457449: 567,360 457450: 564,361 457451: 562,362 457452: 559,364 457453: 557,364 457454: 555,366 457455: 553,367 457456: 551,368 457457: 549,369 457458: 547,370 457459: 544,371 457460: 542,373 457461: 540,373 457462: 538,375 457463: 535,375 457464: 533,377 457465: 531,378 457466: 529,379 457467: 527,380 457468: 525,381 457469: 523,382 457470: 520,384 457471: 518,384 457472: 516,385 457473: 514,387 457474: 513,387 457475: 510,388 457476: 508,390 457477: 507,390 457478: 505,391 457479: 503,392 457480: 500,393 457481: 499,394 457482: 497,395 457483: 495,395 457484: 494,396 457485: 492,397 457486: 490,397 457487: 489,398 457488: 487,399 457489: 485,400 457490: 484,400 457491: 482,401 457492: 480,401 457493: 479,402 457494: 478,402 457495: 476,403 457496: 475,403 457497: 474,404 457498: 472,404 457499: 471,404 457500: 470,405 457501: 468,405 457502: 467,406 457503: 465,406 457504: 463,406 457505: 462,406 457506: 460,407 457507: 459,407 457508: 457,407 457509: 456,407 457510: 455,407 457511: 454,407 457512: 453,407 457513: 452,407 457514: 451,407 457515: 450,407 457516: 449,407 457517: 448,407 457558: 448,406
13:17:48	465434	NATIVE_MOUSE_CLICK	Mouse button clicked (native)	LEFT coordinate: 448,405
13:17:42	459278	NATIVE_MOUSE_MOVEMENT	Mouse moved (native)	Contains 61 movements: 459278: 641,976 459279: 640,976 459280: 639,976 459281: 639,975 459282: 638,975 459283: 638,974 459284: 637,974 459285: 637,973 459306: 637,972 459307: 636,972 459308: 636,971 459309: 636,970 459310: 636,969 459311: 636,968 459312: 636,967 459313: 636,966 459314: 636,965 459315: 636,964 459336: 636,963 459337: 636,962 459338: 636,961 459339: 636,960 459340: 635,960 459361: 634,960 459362: 634,961 459363: 633,961 459364: 632,961 459365: 631,962 459366: 630,962 459367: 630,963 459368: 629,963 459369: 629,964 459370: 629,965 459371: 628,965 459372: 627,965 459393: 627,966 459394: 626,966 459395: 626,967 459396: 625,967 459397: 625,968 459398: 624,968 459399: 624,969 459400: 623,969 459401: 623,970 459402: 622,970 459403: 621,970 459404: 621,971 459405: 620,971 459426: 619,971 459447: 619,972 459448: 619,973 459449: 619,974 459450: 619,975 459471: 619,976 459472: 619,977 459473: 619,978 459474: 619,979 459475: 619,980 459476: 618,980 459477: 618,981 459498: 618,982
13:17:50	467434	NATIVE_MOUSE_CLICK	Mouse button clicked (native)	LEFT coordinate: 618,982
13:18:04	481359	SERVER_TRIGGER	Player triggered some server behaviour	IF_BUTTON1 on toplevel_v2: five_min_warning_message_listener
13:18:07	484384	SERVER_TRIGGER	Player triggered some server behaviour	IF_BUTTON1 on toplevel_v2: five_min_warning_message_listener
13:18:16	493250	NATIVE_MOUSE_MOVEMENT	Mouse moved (native)	Contains 4 movements: 493250: 618,981 493251: 618,980 493252: 617,979 493253: 617,978
13:18:16	493291	NATIVE_MOUSE_MOVEMENT	Mouse moved (native)	Contains 57 movements: 493291: 27,371 493312: 28,370 493313: 28,369 493314: 28,368 493315: 28,367 493316: 29,367 493317: 29,366 493318: 29,365 493319: 29,364 493320: 29,363 493321: 29,362 493322: 29,361 493323: 29,360 493324: 30,360 493345: 30,359 493346: 30,358 493347: 30,357 493348: 30,356 493349: 30,355 493350: 30,354 493351: 31,354 493352: 31,353 493353: 31,352 493354: 31,351 493355: 32,351 493356: 32,350 493357: 32,349 493358: 32,348 493359: 32,347 493380: 33,347 493381: 33,346 493382: 33,345 493383: 33,344 493384: 33,343 493385: 34,343 493386: 34,342 493387: 34,341 493388: 34,340 493389: 34,339 493410: 34,338 493411: 34,337 493412: 34,336 493413: 34,335 493414: 35,335 493415: 35,334 493416: 35,333 493417: 35,332 493418: 35,331 493419: 35,330 493420: 35,329 493441: 35,328 493442: 35,327 493443: 35,326 493444: 35,325 493445: 35,324 493446: 35,323 493447: 35,322
13:18:25	501768	NATIVE_MOUSE_CLICK	Mouse button clicked (native)	LEFT coordinate: 35,322
13:18:18	495170	NATIVE_MOUSE_MOVEMENT	Mouse moved (native)	Contains 69 movements: 495170: 187,570 495190: 186,570 495191: 186,569 495192: 185,569 495193: 185,568 495350: 184,568 495410: 183,568 495411: 183,567 495412: 182,567 495413: 181,567 495414: 181,566 495415: 180,566 495416: 179,565 495417: 178,565 495418: 177,564 495419: 177,563 495420: 176,563 495421: 175,562 495430: 174,562 495431: 173,561 495432: 172,561 495433: 172,560 495434: 171,559 495435: 170,559 495436: 169,558 495437: 168,558 495438: 168,557 495439: 167,557 495440: 166,556 495441: 165,555 495442: 163,555 495443: 163,554 495444: 162,554 495445: 162,553 495446: 160,552 495447: 159,552 495448: 159,551 495449: 158,551 495450: 157,550 495451: 156,549 495452: 155,549 495453: 153,548 495454: 152,548 495455: 151,547 495456: 150,547 495457: 149,546 495458: 148,545 495459: 147,545 495460: 146,545 495461: 145,544 495462: 144,544 495463: 142,543 495464: 142,542 495465: 141,542 495466: 140,542 495467: 139,541 495468: 137,541 495469: 136,540 495470: 134,540 495471: 132,539 495472: 131,539 495473: 129,539 495474: 128,538 495475: 127,538 495476: 126,537 495477: 124,537 495478: 123,537 495479: 120,536 495480: 119,536
13:18:23	499961	SERVER_TRIGGER	Player triggered some server behaviour	IF_BUTTON1 on toplevel_v2: five_min_warning_message_listener
